#eFEXID,FPGA,eTowerID,eTowerEta,eTowerPhi
12,3,100679,10,39
12,3,100615,9,39
12,3,100551,8,39
12,3,100487,7,39
12,3,100806,12,38
12,3,100742,11,38
12,3,100678,10,38
12,3,100614,9,38
12,3,100550,8,38
12,3,100486,7,38
12,3,100805,12,37
12,3,100741,11,37
12,3,100677,10,37
12,3,100613,9,37
12,3,100549,8,37
12,3,100485,7,37
12,3,100804,12,36
12,3,100740,11,36
12,3,100676,10,36
12,3,100612,9,36
12,3,100548,8,36
12,3,100484,7,36
12,3,100803,12,35
12,3,100739,11,35
12,3,100675,10,35
12,3,100611,9,35
12,3,100547,8,35
12,3,100483,7,35
12,3,100802,12,34
12,3,100738,11,34
12,3,100674,10,34
12,3,100610,9,34
12,3,100546,8,34
12,3,100482,7,34
12,3,100801,12,33
12,3,100737,11,33
12,3,100673,10,33
12,3,100609,9,33
12,3,100545,8,33
12,3,100481,7,33
15,0,501586,24,50
15,0,501522,23,50
15,0,501458,22,50
15,0,501394,21,50
15,0,501330,20,50
15,0,501266,19,50
15,0,501585,24,49
15,0,501521,23,49
15,0,501457,22,49
15,0,501393,21,49
15,0,501329,20,49
15,0,501265,19,49
15,0,501584,24,48
15,0,501520,23,48
15,0,501456,22,48
15,0,501392,21,48
15,0,501328,20,48
15,0,501264,19,48
15,0,501583,24,47
15,0,501519,23,47
15,0,501455,22,47
15,0,501391,21,47
15,0,501327,20,47
15,0,501263,19,47
15,0,501582,24,46
15,0,501518,23,46
15,0,501454,22,46
15,0,501390,21,46
15,0,501326,20,46
15,0,501262,19,46
15,0,501581,24,45
15,0,501517,23,45
15,0,501453,22,45
15,0,501389,21,45
15,0,501325,20,45
15,0,501261,19,45
15,0,501580,24,44
15,0,501516,23,44
15,0,501452,22,44
15,0,501388,21,44
15,0,501324,20,44
15,0,501260,19,44
15,0,501579,24,43
15,0,501515,23,43
15,0,501451,22,43
15,0,501387,21,43
15,0,501323,20,43
15,0,501259,19,43
15,0,501578,24,42
15,0,501514,23,42
15,0,501450,22,42
15,0,501386,21,42
15,0,501322,20,42
15,0,501258,19,42
15,0,501577,24,41
15,0,501513,23,41
15,0,501449,22,41
15,0,501385,21,41
15,0,501321,20,41
15,0,501257,19,41
15,1,501330,20,50
15,1,501266,19,50
15,1,501202,18,50
15,1,501138,17,50
15,1,501074,16,50
15,1,501010,15,50
15,1,501329,20,49
15,1,501265,19,49
15,1,501201,18,49
15,1,501137,17,49
15,1,501073,16,49
15,1,501009,15,49
15,1,501328,20,48
15,1,501264,19,48
15,1,501200,18,48
15,1,501136,17,48
15,1,501072,16,48
15,1,501008,15,48
15,1,501327,20,47
15,1,501263,19,47
15,1,501199,18,47
15,1,501135,17,47
15,1,501071,16,47
15,1,501007,15,47
15,1,501326,20,46
15,1,501262,19,46
15,1,501198,18,46
15,1,501134,17,46
15,1,501070,16,46
15,1,501006,15,46
15,1,501325,20,45
15,1,501261,19,45
15,1,501197,18,45
15,1,501133,17,45
15,1,501069,16,45
15,1,501005,15,45
15,1,501324,20,44
15,1,501260,19,44
15,1,501196,18,44
15,1,501132,17,44
15,1,501068,16,44
15,1,501004,15,44
15,1,501323,20,43
15,1,501259,19,43
15,1,501195,18,43
15,1,501131,17,43
15,1,501067,16,43
15,1,501003,15,43
15,1,501322,20,42
15,1,501258,19,42
15,1,501194,18,42
15,1,501130,17,42
15,1,501066,16,42
15,1,501002,15,42
15,1,501321,20,41
15,1,501257,19,41
15,1,501193,18,41
15,1,501129,17,41
15,1,501065,16,41
15,1,501001,15,41
15,2,501074,16,50
15,2,501010,15,50
15,2,300946,14,50
15,2,100882,13,50
15,2,100818,12,50
15,2,100754,11,50
15,2,501073,16,49
15,2,501009,15,49
15,2,300945,14,49
15,2,100881,13,49
15,2,100817,12,49
15,2,100753,11,49
15,2,501072,16,48
15,2,501008,15,48
15,2,300944,14,48
15,2,100880,13,48
15,2,100816,12,48
15,2,100752,11,48
15,2,501071,16,47
15,2,501007,15,47
15,2,300943,14,47
15,2,100879,13,47
15,2,100815,12,47
15,2,100751,11,47
15,2,501070,16,46
15,2,501006,15,46
15,2,300942,14,46
15,2,100878,13,46
15,2,100814,12,46
15,2,100750,11,46
15,2,501069,16,45
15,2,501005,15,45
15,2,300941,14,45
15,2,100877,13,45
15,2,100813,12,45
15,2,100749,11,45
15,2,501068,16,44
15,2,501004,15,44
15,2,300940,14,44
15,2,100876,13,44
15,2,100812,12,44
15,2,100748,11,44
15,2,501067,16,43
15,2,501003,15,43
15,2,300939,14,43
15,2,100875,13,43
15,2,100811,12,43
15,2,100747,11,43
15,2,501066,16,42
15,2,501002,15,42
15,2,300938,14,42
15,2,100874,13,42
15,2,100810,12,42
15,2,100746,11,42
15,2,501065,16,41
15,2,501001,15,41
15,2,300937,14,41
15,2,100873,13,41
15,2,100809,12,41
15,2,100745,11,41
15,3,100818,12,50
15,3,100754,11,50
15,3,100690,10,50
15,3,100626,9,50
15,3,100562,8,50
15,3,100498,7,50
15,3,100817,12,49
15,3,100753,11,49
15,3,100689,10,49
15,3,100625,9,49
15,3,100561,8,49
15,3,100497,7,49
15,3,100816,12,48
15,3,100752,11,48
15,3,100688,10,48
15,3,100624,9,48
15,3,100560,8,48
15,3,100496,7,48
15,3,100815,12,47
15,3,100751,11,47
15,3,100687,10,47
15,3,100623,9,47
15,3,100559,8,47
15,3,100495,7,47
15,3,100814,12,46
15,3,100750,11,46
15,3,100686,10,46
15,3,100622,9,46
15,3,100558,8,46
15,3,100494,7,46
15,3,100813,12,45
15,3,100749,11,45
15,3,100685,10,45
15,3,100621,9,45
15,3,100557,8,45
15,3,100493,7,45
15,3,100812,12,44
15,3,100748,11,44
15,3,100684,10,44
15,3,100620,9,44
15,3,100556,8,44
15,3,100492,7,44
15,3,100811,12,43
15,3,100747,11,43
15,3,100683,10,43
15,3,100619,9,43
15,3,100555,8,43
15,3,100491,7,43
15,3,100810,12,42
15,3,100746,11,42
15,3,100682,10,42
15,3,100618,9,42
15,3,100554,8,42
15,3,100490,7,42
15,3,100809,12,41
15,3,100745,11,41
15,3,100681,10,41
15,3,100617,9,41
15,3,100553,8,41
15,3,100489,7,41
18,0,501594,24,58
18,0,501530,23,58
18,0,501466,22,58
18,0,501402,21,58
18,0,501338,20,58
18,0,501274,19,58
18,0,501593,24,57
18,0,501529,23,57
18,0,501465,22,57
18,0,501401,21,57
18,0,501337,20,57
18,0,501273,19,57
18,0,501592,24,56
18,0,501528,23,56
18,0,501464,22,56
18,0,501400,21,56
18,0,501336,20,56
18,0,501272,19,56
18,0,501591,24,55
18,0,501527,23,55
18,0,501463,22,55
18,0,501399,21,55
18,0,501335,20,55
18,0,501271,19,55
18,0,501590,24,54
18,0,501526,23,54
18,0,501462,22,54
18,0,501398,21,54
18,0,501334,20,54
18,0,501270,19,54
18,0,501589,24,53
18,0,501525,23,53
18,0,501461,22,53
18,0,501397,21,53
18,0,501333,20,53
18,0,501269,19,53
18,0,501588,24,52
18,0,501524,23,52
18,0,501460,22,52
18,0,501396,21,52
18,0,501332,20,52
18,0,501268,19,52
18,0,501587,24,51
18,0,501523,23,51
18,0,501459,22,51
18,0,501395,21,51
18,0,501331,20,51
18,0,501267,19,51
18,0,501586,24,50
18,0,501522,23,50
18,0,501458,22,50
18,0,501394,21,50
18,0,501330,20,50
18,0,501266,19,50
18,0,501585,24,49
18,0,501521,23,49
18,0,501457,22,49
18,0,501393,21,49
18,0,501329,20,49
18,0,501265,19,49
18,1,501338,20,58
18,1,501274,19,58
18,1,501210,18,58
18,1,501146,17,58
18,1,501082,16,58
18,1,501018,15,58
18,1,501337,20,57
18,1,501273,19,57
18,1,501209,18,57
18,1,501145,17,57
18,1,501081,16,57
18,1,501017,15,57
18,1,501336,20,56
18,1,501272,19,56
18,1,501208,18,56
18,1,501144,17,56
18,1,501080,16,56
18,1,501016,15,56
18,1,501335,20,55
18,1,501271,19,55
18,1,501207,18,55
18,1,501143,17,55
18,1,501079,16,55
18,1,501015,15,55
18,1,501334,20,54
18,1,501270,19,54
18,1,501206,18,54
18,1,501142,17,54
18,1,501078,16,54
18,1,501014,15,54
18,1,501333,20,53
18,1,501269,19,53
18,1,501205,18,53
18,1,501141,17,53
18,1,501077,16,53
18,1,501013,15,53
18,1,501332,20,52
18,1,501268,19,52
18,1,501204,18,52
18,1,501140,17,52
18,1,501076,16,52
18,1,501012,15,52
18,1,501331,20,51
18,1,501267,19,51
18,1,501203,18,51
18,1,501139,17,51
18,1,501075,16,51
18,1,501011,15,51
18,1,501330,20,50
18,1,501266,19,50
18,1,501202,18,50
18,1,501138,17,50
18,1,501074,16,50
18,1,501010,15,50
18,1,501329,20,49
18,1,501265,19,49
18,1,501201,18,49
18,1,501137,17,49
18,1,501073,16,49
18,1,501009,15,49
18,2,501082,16,58
18,2,501018,15,58
18,2,300954,14,58
18,2,100890,13,58
18,2,100826,12,58
18,2,100762,11,58
18,2,501081,16,57
18,2,501017,15,57
18,2,300953,14,57
18,2,100889,13,57
18,2,100825,12,57
18,2,100761,11,57
18,2,501080,16,56
18,2,501016,15,56
18,2,300952,14,56
18,2,100888,13,56
18,2,100824,12,56
18,2,100760,11,56
18,2,501079,16,55
18,2,501015,15,55
18,2,300951,14,55
18,2,100887,13,55
18,2,100823,12,55
18,2,100759,11,55
18,2,501078,16,54
18,2,501014,15,54
18,2,300950,14,54
18,2,100886,13,54
18,2,100822,12,54
18,2,100758,11,54
18,2,501077,16,53
18,2,501013,15,53
18,2,300949,14,53
18,2,100885,13,53
18,2,100821,12,53
18,2,100757,11,53
18,2,501076,16,52
18,2,501012,15,52
18,2,300948,14,52
18,2,100884,13,52
18,2,100820,12,52
18,2,100756,11,52
18,2,501075,16,51
18,2,501011,15,51
18,2,300947,14,51
18,2,100883,13,51
18,2,100819,12,51
18,2,100755,11,51
18,2,501074,16,50
18,2,501010,15,50
18,2,300946,14,50
18,2,100882,13,50
18,2,100818,12,50
18,2,100754,11,50
18,2,501073,16,49
18,2,501009,15,49
18,2,300945,14,49
18,2,100881,13,49
18,2,100817,12,49
18,2,100753,11,49
18,3,100826,12,58
18,3,100762,11,58
18,3,100698,10,58
18,3,100634,9,58
18,3,100570,8,58
18,3,100506,7,58
18,3,100825,12,57
18,3,100761,11,57
18,3,100697,10,57
18,3,100633,9,57
18,3,100569,8,57
18,3,100505,7,57
18,3,100824,12,56
18,3,100760,11,56
18,3,100696,10,56
18,3,100632,9,56
18,3,100568,8,56
18,3,100504,7,56
18,3,100823,12,55
18,3,100759,11,55
18,3,100695,10,55
18,3,100631,9,55
18,3,100567,8,55
18,3,100503,7,55
18,3,100822,12,54
18,3,100758,11,54
18,3,100694,10,54
18,3,100630,9,54
18,3,100566,8,54
18,3,100502,7,54
18,3,100821,12,53
18,3,100757,11,53
18,3,100693,10,53
18,3,100629,9,53
18,3,100565,8,53
18,3,100501,7,53
18,3,100820,12,52
18,3,100756,11,52
18,3,100692,10,52
18,3,100628,9,52
18,3,100564,8,52
18,3,100500,7,52
18,3,100819,12,51
18,3,100755,11,51
18,3,100691,10,51
18,3,100627,9,51
18,3,100563,8,51
18,3,100499,7,51
18,3,100818,12,50
18,3,100754,11,50
18,3,100690,10,50
18,3,100626,9,50
18,3,100562,8,50
18,3,100498,7,50
18,3,100817,12,49
18,3,100753,11,49
18,3,100689,10,49
18,3,100625,9,49
18,3,100561,8,49
18,3,100497,7,49
21,0,501538,24,2
21,0,501474,23,2
21,0,501410,22,2
21,0,501346,21,2
21,0,501282,20,2
21,0,501218,19,2
21,0,501537,24,1
21,0,501473,23,1
21,0,501409,22,1
21,0,501345,21,1
21,0,501281,20,1
21,0,501217,19,1
21,0,501536,24,0
21,0,501472,23,0
21,0,501408,22,0
21,0,501344,21,0
21,0,501280,20,0
21,0,501216,19,0
21,0,501599,24,63
21,0,501535,23,63
21,0,501471,22,63
21,0,501407,21,63
21,0,501343,20,63
21,0,501279,19,63
21,0,501598,24,62
21,0,501534,23,62
21,0,501470,22,62
21,0,501406,21,62
21,0,501342,20,62
21,0,501278,19,62
21,0,501597,24,61
21,0,501533,23,61
21,0,501469,22,61
21,0,501405,21,61
21,0,501341,20,61
21,0,501277,19,61
21,0,501596,24,60
21,0,501532,23,60
21,0,501468,22,60
21,0,501404,21,60
21,0,501340,20,60
21,0,501276,19,60
21,0,501595,24,59
21,0,501531,23,59
21,0,501467,22,59
21,0,501403,21,59
21,0,501339,20,59
21,0,501275,19,59
21,0,501594,24,58
21,0,501530,23,58
21,0,501466,22,58
21,0,501402,21,58
21,0,501338,20,58
21,0,501274,19,58
21,0,501593,24,57
21,0,501529,23,57
21,0,501465,22,57
21,0,501401,21,57
21,0,501337,20,57
21,0,501273,19,57
21,1,501282,20,2
21,1,501218,19,2
21,1,501154,18,2
21,1,501090,17,2
21,1,501026,16,2
21,1,500962,15,2
21,1,501281,20,1
21,1,501217,19,1
21,1,501153,18,1
21,1,501089,17,1
21,1,501025,16,1
21,1,500961,15,1
21,1,501280,20,0
21,1,501216,19,0
21,1,501152,18,0
21,1,501088,17,0
21,1,501024,16,0
21,1,500960,15,0
21,1,501343,20,63
21,1,501279,19,63
21,1,501215,18,63
21,1,501151,17,63
21,1,501087,16,63
21,1,501023,15,63
21,1,501342,20,62
21,1,501278,19,62
21,1,501214,18,62
21,1,501150,17,62
21,1,501086,16,62
21,1,501022,15,62
21,1,501341,20,61
21,1,501277,19,61
21,1,501213,18,61
21,1,501149,17,61
21,1,501085,16,61
21,1,501021,15,61
21,1,501340,20,60
21,1,501276,19,60
21,1,501212,18,60
21,1,501148,17,60
21,1,501084,16,60
21,1,501020,15,60
21,1,501339,20,59
21,1,501275,19,59
21,1,501211,18,59
21,1,501147,17,59
21,1,501083,16,59
21,1,501019,15,59
21,1,501338,20,58
21,1,501274,19,58
21,1,501210,18,58
21,1,501146,17,58
21,1,501082,16,58
21,1,501018,15,58
21,1,501337,20,57
21,1,501273,19,57
21,1,501209,18,57
21,1,501145,17,57
21,1,501081,16,57
21,1,501017,15,57
21,2,501026,16,2
21,2,500962,15,2
21,2,300898,14,2
21,2,100834,13,2
21,2,100770,12,2
21,2,100706,11,2
21,2,501025,16,1
21,2,500961,15,1
21,2,300897,14,1
21,2,100833,13,1
21,2,100769,12,1
21,2,100705,11,1
21,2,501024,16,0
21,2,500960,15,0
21,2,300896,14,0
21,2,100832,13,0
21,2,100768,12,0
21,2,100704,11,0
21,2,501087,16,63
21,2,501023,15,63
21,2,300959,14,63
21,2,100895,13,63
21,2,100831,12,63
21,2,100767,11,63
21,2,501086,16,62
21,2,501022,15,62
21,2,300958,14,62
21,2,100894,13,62
21,2,100830,12,62
21,2,100766,11,62
21,2,501085,16,61
21,2,501021,15,61
21,2,300957,14,61
21,2,100893,13,61
21,2,100829,12,61
21,2,100765,11,61
21,2,501084,16,60
21,2,501020,15,60
21,2,300956,14,60
21,2,100892,13,60
21,2,100828,12,60
21,2,100764,11,60
21,2,501083,16,59
21,2,501019,15,59
21,2,300955,14,59
21,2,100891,13,59
21,2,100827,12,59
21,2,100763,11,59
21,2,501082,16,58
21,2,501018,15,58
21,2,300954,14,58
21,2,100890,13,58
21,2,100826,12,58
21,2,100762,11,58
21,2,501081,16,57
21,2,501017,15,57
21,2,300953,14,57
21,2,100889,13,57
21,2,100825,12,57
21,2,100761,11,57
21,3,100770,12,2
21,3,100706,11,2
21,3,100642,10,2
21,3,100578,9,2
21,3,100514,8,2
21,3,100450,7,2
21,3,100769,12,1
21,3,100705,11,1
21,3,100641,10,1
21,3,100577,9,1
21,3,100513,8,1
21,3,100449,7,1
21,3,100768,12,0
21,3,100704,11,0
21,3,100640,10,0
21,3,100576,9,0
21,3,100512,8,0
21,3,100448,7,0
21,3,100831,12,63
21,3,100767,11,63
21,3,100703,10,63
21,3,100639,9,63
21,3,100575,8,63
21,3,100511,7,63
21,3,100830,12,62
21,3,100766,11,62
21,3,100702,10,62
21,3,100638,9,62
21,3,100574,8,62
21,3,100510,7,62
21,3,100829,12,61
21,3,100765,11,61
21,3,100701,10,61
21,3,100637,9,61
21,3,100573,8,61
21,3,100509,7,61
21,3,100828,12,60
21,3,100764,11,60
21,3,100700,10,60
21,3,100636,9,60
21,3,100572,8,60
21,3,100508,7,60
21,3,100827,12,59
21,3,100763,11,59
21,3,100699,10,59
21,3,100635,9,59
21,3,100571,8,59
21,3,100507,7,59
21,3,100826,12,58
21,3,100762,11,58
21,3,100698,10,58
21,3,100634,9,58
21,3,100570,8,58
21,3,100506,7,58
21,3,100825,12,57
21,3,100761,11,57
21,3,100697,10,57
21,3,100633,9,57
21,3,100569,8,57
21,3,100505,7,57
1,0,100522,8,10
1,0,100458,7,10
1,0,100394,6,10
1,0,100330,5,10
1,0,100266,4,10
1,0,100202,3,10
1,0,100521,8,9
1,0,100457,7,9
1,0,100393,6,9
1,0,100329,5,9
1,0,100265,4,9
1,0,100201,3,9
1,0,100520,8,8
1,0,100456,7,8
1,0,100392,6,8
1,0,100328,5,8
1,0,100264,4,8
1,0,100200,3,8
1,0,100519,8,7
1,0,100455,7,7
1,0,100391,6,7
1,0,100327,5,7
1,0,100263,4,7
1,0,100199,3,7
1,0,100518,8,6
1,0,100454,7,6
1,0,100390,6,6
1,0,100326,5,6
1,0,100262,4,6
1,0,100198,3,6
1,0,100517,8,5
1,0,100453,7,5
1,0,100389,6,5
1,0,100325,5,5
1,0,100261,4,5
1,0,100197,3,5
1,0,100516,8,4
1,0,100452,7,4
1,0,100388,6,4
1,0,100324,5,4
1,0,100260,4,4
1,0,100196,3,4
1,0,100515,8,3
1,0,100451,7,3
1,0,100387,6,3
1,0,100323,5,3
1,0,100259,4,3
1,0,100195,3,3
1,0,100514,8,2
1,0,100450,7,2
1,0,100386,6,2
1,0,100322,5,2
1,0,100258,4,2
1,0,100194,3,2
1,0,100513,8,1
1,0,100449,7,1
1,0,100385,6,1
1,0,100321,5,1
1,0,100257,4,1
1,0,100193,3,1
1,1,100266,4,10
1,1,100202,3,10
1,1,100138,2,10
1,1,100074,1,10
1,1,100010,0,10
1,1,200010,0,10
1,1,100265,4,9
1,1,100201,3,9
1,1,100137,2,9
1,1,100073,1,9
1,1,100009,0,9
1,1,200009,0,9
1,1,100264,4,8
1,1,100200,3,8
1,1,100136,2,8
1,1,100072,1,8
1,1,100008,0,8
1,1,200008,0,8
1,1,100263,4,7
1,1,100199,3,7
1,1,100135,2,7
1,1,100071,1,7
1,1,100007,0,7
1,1,200007,0,7
1,1,100262,4,6
1,1,100198,3,6
1,1,100134,2,6
1,1,100070,1,6
1,1,100006,0,6
1,1,200006,0,6
1,1,100261,4,5
1,1,100197,3,5
1,1,100133,2,5
1,1,100069,1,5
1,1,100005,0,5
1,1,200005,0,5
1,1,100260,4,4
1,1,100196,3,4
1,1,100132,2,4
1,1,100068,1,4
1,1,100004,0,4
1,1,200004,0,4
1,1,100259,4,3
1,1,100195,3,3
1,1,100131,2,3
1,1,100067,1,3
1,1,100003,0,3
1,1,200003,0,3
1,1,100258,4,2
1,1,100194,3,2
1,1,100130,2,2
1,1,100066,1,2
1,1,100002,0,2
1,1,200002,0,2
1,1,100257,4,1
1,1,100193,3,1
1,1,100129,2,1
1,1,100065,1,1
1,1,100001,0,1
1,1,200001,0,1
1,2,100010,0,10
1,2,200010,0,10
1,2,200074,1,10
1,2,200138,2,10
1,2,200202,3,10
1,2,200266,4,10
1,2,100009,0,9
1,2,200009,0,9
1,2,200073,1,9
1,2,200137,2,9
1,2,200201,3,9
1,2,200265,4,9
1,2,100008,0,8
1,2,200008,0,8
1,2,200072,1,8
1,2,200136,2,8
1,2,200200,3,8
1,2,200264,4,8
1,2,100007,0,7
1,2,200007,0,7
1,2,200071,1,7
1,2,200135,2,7
1,2,200199,3,7
1,2,200263,4,7
1,2,100006,0,6
1,2,200006,0,6
1,2,200070,1,6
1,2,200134,2,6
1,2,200198,3,6
1,2,200262,4,6
1,2,100005,0,5
1,2,200005,0,5
1,2,200069,1,5
1,2,200133,2,5
1,2,200197,3,5
1,2,200261,4,5
1,2,100004,0,4
1,2,200004,0,4
1,2,200068,1,4
1,2,200132,2,4
1,2,200196,3,4
1,2,200260,4,4
1,2,100003,0,3
1,2,200003,0,3
1,2,200067,1,3
1,2,200131,2,3
1,2,200195,3,3
1,2,200259,4,3
1,2,100002,0,2
1,2,200002,0,2
1,2,200066,1,2
1,2,200130,2,2
1,2,200194,3,2
1,2,200258,4,2
1,2,100001,0,1
1,2,200001,0,1
1,2,200065,1,1
1,2,200129,2,1
1,2,200193,3,1
1,2,200257,4,1
1,3,200202,3,10
1,3,200266,4,10
1,3,200330,5,10
1,3,200394,6,10
1,3,200458,7,10
1,3,200522,8,10
1,3,200201,3,9
1,3,200265,4,9
1,3,200329,5,9
1,3,200393,6,9
1,3,200457,7,9
1,3,200521,8,9
1,3,200200,3,8
1,3,200264,4,8
1,3,200328,5,8
1,3,200392,6,8
1,3,200456,7,8
1,3,200520,8,8
1,3,200199,3,7
1,3,200263,4,7
1,3,200327,5,7
1,3,200391,6,7
1,3,200455,7,7
1,3,200519,8,7
1,3,200198,3,6
1,3,200262,4,6
1,3,200326,5,6
1,3,200390,6,6
1,3,200454,7,6
1,3,200518,8,6
1,3,200197,3,5
1,3,200261,4,5
1,3,200325,5,5
1,3,200389,6,5
1,3,200453,7,5
1,3,200517,8,5
1,3,200196,3,4
1,3,200260,4,4
1,3,200324,5,4
1,3,200388,6,4
1,3,200452,7,4
1,3,200516,8,4
1,3,200195,3,3
1,3,200259,4,3
1,3,200323,5,3
1,3,200387,6,3
1,3,200451,7,3
1,3,200515,8,3
1,3,200194,3,2
1,3,200258,4,2
1,3,200322,5,2
1,3,200386,6,2
1,3,200450,7,2
1,3,200514,8,2
1,3,200193,3,1
1,3,200257,4,1
1,3,200321,5,1
1,3,200385,6,1
1,3,200449,7,1
1,3,200513,8,1
4,0,100530,8,18
4,0,100466,7,18
4,0,100402,6,18
4,0,100338,5,18
4,0,100274,4,18
4,0,100210,3,18
4,0,100529,8,17
4,0,100465,7,17
4,0,100401,6,17
4,0,100337,5,17
4,0,100273,4,17
4,0,100209,3,17
4,0,100528,8,16
4,0,100464,7,16
4,0,100400,6,16
4,0,100336,5,16
4,0,100272,4,16
4,0,100208,3,16
4,0,100527,8,15
4,0,100463,7,15
4,0,100399,6,15
4,0,100335,5,15
4,0,100271,4,15
4,0,100207,3,15
4,0,100526,8,14
4,0,100462,7,14
4,0,100398,6,14
4,0,100334,5,14
4,0,100270,4,14
4,0,100206,3,14
4,0,100525,8,13
4,0,100461,7,13
4,0,100397,6,13
4,0,100333,5,13
4,0,100269,4,13
4,0,100205,3,13
4,0,100524,8,12
4,0,100460,7,12
4,0,100396,6,12
4,0,100332,5,12
4,0,100268,4,12
4,0,100204,3,12
4,0,100523,8,11
4,0,100459,7,11
4,0,100395,6,11
4,0,100331,5,11
4,0,100267,4,11
4,0,100203,3,11
4,0,100522,8,10
4,0,100458,7,10
4,0,100394,6,10
4,0,100330,5,10
4,0,100266,4,10
4,0,100202,3,10
4,0,100521,8,9
4,0,100457,7,9
4,0,100393,6,9
4,0,100329,5,9
4,0,100265,4,9
4,0,100201,3,9
4,1,100274,4,18
4,1,100210,3,18
4,1,100146,2,18
4,1,100082,1,18
4,1,100018,0,18
4,1,200018,0,18
4,1,100273,4,17
4,1,100209,3,17
4,1,100145,2,17
4,1,100081,1,17
4,1,100017,0,17
4,1,200017,0,17
4,1,100272,4,16
4,1,100208,3,16
4,1,100144,2,16
4,1,100080,1,16
4,1,100016,0,16
4,1,200016,0,16
4,1,100271,4,15
4,1,100207,3,15
4,1,100143,2,15
4,1,100079,1,15
4,1,100015,0,15
4,1,200015,0,15
4,1,100270,4,14
4,1,100206,3,14
4,1,100142,2,14
4,1,100078,1,14
4,1,100014,0,14
4,1,200014,0,14
4,1,100269,4,13
4,1,100205,3,13
4,1,100141,2,13
4,1,100077,1,13
4,1,100013,0,13
4,1,200013,0,13
4,1,100268,4,12
4,1,100204,3,12
4,1,100140,2,12
4,1,100076,1,12
4,1,100012,0,12
4,1,200012,0,12
4,1,100267,4,11
4,1,100203,3,11
4,1,100139,2,11
4,1,100075,1,11
4,1,100011,0,11
4,1,200011,0,11
4,1,100266,4,10
4,1,100202,3,10
4,1,100138,2,10
4,1,100074,1,10
4,1,100010,0,10
4,1,200010,0,10
4,1,100265,4,9
4,1,100201,3,9
4,1,100137,2,9
4,1,100073,1,9
4,1,100009,0,9
4,1,200009,0,9
4,2,100018,0,18
4,2,200018,0,18
4,2,200082,1,18
4,2,200146,2,18
4,2,200210,3,18
4,2,200274,4,18
4,2,100017,0,17
4,2,200017,0,17
4,2,200081,1,17
4,2,200145,2,17
4,2,200209,3,17
4,2,200273,4,17
4,2,100016,0,16
4,2,200016,0,16
4,2,200080,1,16
4,2,200144,2,16
4,2,200208,3,16
4,2,200272,4,16
4,2,100015,0,15
4,2,200015,0,15
4,2,200079,1,15
4,2,200143,2,15
4,2,200207,3,15
4,2,200271,4,15
4,2,100014,0,14
4,2,200014,0,14
4,2,200078,1,14
4,2,200142,2,14
4,2,200206,3,14
4,2,200270,4,14
4,2,100013,0,13
4,2,200013,0,13
4,2,200077,1,13
4,2,200141,2,13
4,2,200205,3,13
